Unnamed: 0,buy,sell,date
22694,56.9,55.8,2023-10-02
22698,56.5,55.5,2023-10-03
22700,56.3,55.3,2023-10-04
22708,56.4,55.4,2023-10-05
22712,56.4,55.4,2023-10-06
22717,56.6,55.6,2023-10-07
22721,57.0,56.0,2023-10-09
22725,57.3,56.3,2023-10-10
22726,57.4,56.4,2023-10-11
22731,57.5,56.5,2023-10-12
22738,57.6,56.6,2023-10-13
22748,58.2,57.2,2023-10-14
22750,58.1,57.1,2023-10-16
22760,58.0,57.0,2023-10-17
22772,58.2,57.2,2023-10-18
22776,58.4,57.4,2023-10-19
22780,58.95,57.95,2023-10-20
22793,59.3,58.1,2023-10-21
22794,58.95,57.95,2023-10-23
22800,59.05,58.05,2023-10-24
22810,59.0,57.9,2023-10-25
22818,59.1,58.1,2023-10-26
22828,59.4,58.3,2023-10-27
22835,59.95,58.7,2023-10-28
22836,59.8,58.7,2023-10-30
22852,59.8,58.7,2023-10-31
22854,59.5,58.4,2023-11-01
22862,59.5,58.5,2023-11-02
22864,59.8,58.7,2023-11-03
22872,59.95,58.9,2023-11-04
22875,59.95,58.9,2023-11-05
22876,59.95,58.95,2023-11-06
22890,59.95,58.95,2023-11-07
22899,59.95,58.95,2023-11-08
22902,59.5,58.5,2023-11-09
22908,59.6,58.6,2023-11-10
22911,59.5,58.4,2023-11-11
22913,59.6,58.5,2023-11-13
22914,59.7,58.6,2023-11-14
22918,59.9,58.7,2023-11-15
22925,59.9,58.8,2023-11-16
22930,60.1,58.95,2023-11-17
22940,60.2,59.05,2023-11-18
22944,60.2,59.1,2023-11-20
22946,60.3,59.2,2023-11-21
22956,60.55,59.45,2023-11-22
22970,60.7,59.6,2023-11-23
22982,60.95,59.75,2023-11-24
22992,61.4,60.2,2023-11-25
22994,61.6,60.4,2023-11-27
23006,61.7,60.5,2023-11-28
23018,62.2,61.1,2023-11-29
23028,62.5,61.3,2023-11-30
23035,62.5,61.3,2023-12-01
23037,62.8,61.6,2023-12-02
23038,63.1,61.9,2023-12-04
23051,62.3,61.2,2023-12-05
23054,62.1,61.0,2023-12-06
23062,62.1,61.0,2023-12-07
23065,62.1,61.0,2023-12-08
23068,61.8,60.7,2023-12-09
23070,61.65,60.55,2023-12-11
23078,61.2,60.0,2023-12-12
23080,61.1,59.9,2023-12-13
23086,61.6,60.5,2023-12-14
23101,62.05,60.95,2023-12-15
23106,61.9,60.8,2023-12-16
23111,61.95,60.85,2023-12-18
23114,62.05,60.95,2023-12-19
23124,62.4,61.3,2023-12-20
23132,62.5,61.4,2023-12-21
23148,62.85,61.75,2023-12-22
23164,62.95,61.9,2023-12-23
23166,62.95,61.9,2023-12-25
23184,63.65,62.55,2023-12-26
23214,63.85,62.75,2023-12-27
23224,64.05,62.9,2023-12-28
23244,63.45,62.35,2023-12-29
23266,63.3,62.2,2023-12-30
23274,63.1,62.1,2024-01-02
23298,63.0,61.9,2024-01-03
23306,63.0,61.9,2024-01-04
23313,63.1,62.0,2024-01-05
23315,63.1,62.0,2024-01-06
23319,62.95,61.85,2024-01-08
23324,62.95,61.9,2024-01-09
23326,62.95,61.9,2024-01-10
23334,62.95,61.9,2024-01-11
23344,63.15,62.0,2024-01-12
23358,63.5,62.4,2024-01-13
23360,63.8,62.7,2024-01-15
23371,64.15,63.05,2024-01-16
23372,63.8,62.7,2024-01-17
23382,63.4,62.2,2024-01-18
23393,63.75,62.55,2024-01-19
23398,63.85,62.6,2024-01-20
23405,64.0,62.75,2024-01-22
23410,64.0,62.75,2024-01-23
23421,64.2,62.9,2024-01-24
23424,64.05,62.75,2024-01-25
23430,64.05,62.75,2024-01-26
23433,64.05,62.75,2024-01-27
23435,64.05,62.75,2024-01-29
23436,64.05,62.75,2024-01-30
23447,64.25,62.9,2024-01-31
23450,64.25,62.9,2024-02-01
23458,64.45,63.25,2024-02-02
23460,64.4,63.2,2024-02-03
23467,64.4,63.2,2024-02-05
23470,64.4,63.2,2024-02-06
23478,64.55,63.4,2024-02-07
23482,64.55,63.4,2024-02-15
23484,64.4,63.2,2024-02-16
23492,64.6,63.35,2024-02-17
23495,64.6,63.35,2024-02-18
23496,64.6,63.35,2024-02-19
23504,64.4,63.2,2024-02-20
23516,64.5,63.3,2024-02-21
23520,64.5,63.3,2024-02-22
23530,64.6,63.35,2024-02-23
23538,64.7,63.55,2024-02-24
23540,64.7,63.55,2024-02-26
23546,65.1,63.9,2024-02-27
23561,65.1,63.9,2024-02-28
23564,65.3,64.1,2024-02-29
23574,65.6,64.4,2024-03-01
23578,66.15,64.95,2024-03-02
23586,66.7,65.5,2024-03-04
23600,67.7,66.5,2024-03-05
23604,67.85,66.6,2024-03-06
23612,67.95,66.75,2024-03-07
23623,68.65,67.35,2024-03-08
23626,69.1,67.9,2024-03-09
23635,70.05,68.8,2024-03-11
23638,70.15,68.9,2024-03-12
23646,69.6,68.4,2024-03-13
23664,68.9,67.6,2024-03-14
23674,69.0,67.8,2024-03-15
23685,68.9,67.7,2024-03-16
23686,68.7,67.5,2024-03-18
23698,68.7,67.5,2024-03-19
23706,68.6,67.4,2024-03-20
23714,69.9,68.7,2024-03-21
23728,69.3,68.1,2024-03-22
23738,69.1,67.9,2024-03-23
23740,69.1,67.9,2024-03-25
23751,69.5,68.2,2024-03-26
23754,69.5,68.2,2024-03-27
23766,69.7,68.45,2024-03-28
23779,70.5,69.3,2024-03-29
23782,70.5,69.3,2024-03-30
23788,70.8,69.6,2024-04-01
23798,70.8,69.5,2024-04-02
23806,71.55,70.3,2024-04-03
23822,72.1,70.85,2024-04-04
23830,72.1,70.85,2024-04-05
23842,72.9,71.6,2024-04-06
23848,73.15,71.8,2024-04-08
23862,74.35,72.9,2024-04-09
23882,75.5,74.2,2024-04-10
23894,76.4,74.6,2024-04-11
23904,77.25,75.45,2024-04-12
23916,76.4,74.6,2024-04-13
23924,76.25,74.3,2024-04-15
23942,76.95,75.0,2024-04-16
23953,76.8,74.8,2024-04-17
23956,76.8,74.8,2024-04-19
23963,76.8,74.8,2024-04-20
23967,76.3,74.3,2024-04-22
23970,74.2,73.5,2024-04-23
23980,74.8,73.0,2024-04-24
23989,74.8,73.0,2024-04-25
23993,75.6,73.8,2024-04-26
23999,75.6,73.8,2024-04-27
24000,75.2,73.4,2024-05-02
24004,75.0,73.2,2024-05-03
24012,74.95,73.1,2024-05-04
24014,74.95,73.1,2024-05-06
24024,75.3,73.5,2024-05-07
24031,75.1,73.3,2024-05-08
24036,75.3,73.5,2024-05-09
24040,76.1,74.3,2024-05-10
24060,76.8,74.9,2024-05-11
24062,76.8,74.9,2024-05-13
24072,76.5,74.6,2024-05-14
24074,76.7,74.8,2024-05-15
24083,77.15,75.35,2024-05-16
24086,77.0,75.1,2024-05-17
24092,77.4,75.5,2024-05-18
24094,77.6,75.7,2024-05-20
24100,77.5,75.6,2024-05-21
24109,77.6,75.7,2024-05-22
24115,76.9,75.15,2024-05-23
24118,76.4,74.6,2024-05-24
24123,76.4,74.6,2024-05-25
24128,76.5,74.8,2024-05-27
24132,76.7,75.0,2024-05-28
24139,76.7,75.0,2024-05-29
24142,76.4,74.6,2024-05-30
24156,76.4,74.6,2024-05-31
24162,76.0,74.2,2024-06-01
24170,75.2,73.4,2024-06-03
24192,75.2,73.4,2024-06-04
24197,75.1,73.3,2024-06-05
24208,75.3,73.5,2024-06-06
24216,75.3,73.5,2024-06-07
24219,74.4,72.6,2024-06-08
24221,74.4,72.6,2024-06-10
24224,74.5,72.7,2024-06-11
24226,74.5,72.7,2024-06-12
24231,74.7,72.9,2024-06-13
24233,74.6,72.8,2024-06-14
24235,75.1,73.4,2024-06-15
24237,75.0,73.3,2024-06-17
24239,75.0,73.3,2024-06-18
